package_name,category
asr_robot_model_services,the mild's
asr_robot_model_services,kinematic model.
asr_navfn,interpolated navigation function
asr_navfn,a mobile base.
asr_navfn,The planner
asr_navfn,a costmap
asr_navfn,a start point
asr_navfn,an end point
asr_navfn,a grid.
asr_navfn,The navigation function
asr_navfn,"Dijkstra's algorithm,"
asr_navfn,support
asr_navfn,an A* heuristic
asr_navfn,the near future. navfn
asr_navfn,the navfn planner
asr_navfn,the nav_core::BaseGlobalPlanner interface
asr_mild_kinematic_chain,This package
asr_mild_kinematic_chain,the mild's
asr_mild_kinematic_chain,kinematic chain
asr_mild_kinematic_chain,a robot_state_publisher
asr_calibration_tool_dome,This package
asr_calibration_tool_dome,the PdB-Dome.
asr_calibration_tool_dome,Flock
asr_calibration_tool_dome,Birds data glove
asr_calibration_tool_dome,a checkerboard
asr_calibration_tool_dome,it.
asr_calibration_tool_dome,a file
asr_calibration_tool_dome,the asr_kinematic_chain_optimizer.
asr_aruco_marker_recognition,This package
asr_aruco_marker_recognition,a mono
asr_aruco_marker_recognition,stereo camera system
asr_aruco_marker_recognition,yields
asr_aruco_marker_recognition,results
asr_aruco_marker_recognition,the latter.
move_base_to_manip,a desired end-effector pose
roch_viz,Visualization configuration
roch_viz,SawYer roch
roch_simulator,Metapackage
roch_simulator,SawYer roch simulation software
roch_gazebo,SawYer roch Simulator bringup
roch_concert,Concert package
roch_concert,Roch
aubo_trajectory,The aubo_trajectory package
aubo_robot,"Description,drivers, moveit"
aubo_robot,utilities
aubo_robot,AUBO Robot Arms.
aubo_panel,The aubo_panel plugin package
aubo_new_driver,The aubo_new_driver package
aubo_new_driver,AUBO-I5
aubo_msgs,The aubo_msgs package
aubo_kinematics,Provides forward
aubo_kinematics,inverse kinematics
aubo_kinematics,Aubo Robots designs.
aubo_i5_moveit_config,generated package
aubo_i5_moveit_config,the configuration
aubo_i5_moveit_config,launch files
aubo_i5_moveit_config,the MoveIt! Motion Planning Framework
aubo_gazebo,Gazebo wrapper
aubo_gazebo,the Aubo robot.
aubo_driver,The aubo_driver package
aubo_driver,connect
aubo_driver,the TCP/IP Server
aubo_description,The aubo_description package
aubo_control,The aubo_control package
ros1_template_msgs,Template ROS messages
ros1_template_msgs,use
ros1_template_msgs,catkin
ros1_template,Template ROS node
ros1_template,use
ros1_template,catkin
ros1_ros_cpptemplate,C++ ROS project template
ros1_pytemplate,Python Template ROS node
ros1_pytemplate,use
ros1_pytemplate,catkin
ros1_pip_pytemplate,Template ROS node
ros1_pip_pytemplate,use
ros1_pip_pytemplate,catkin_pip
ros1_cpptemplate,C++ project template
ros1_cpptemplate,ROS
asr_mild_base_laserscanner,This package
asr_mild_base_laserscanner,laser
asr_mild_base_laserscanner,scan messages
asr_mild_base_laserscanner,cartesian coordinates
asr_mild_base_laserscanner,a planar
asr_mild_base_laserscanner,sick laser scanner.
myahrs_driver,myahrs_driver
myahrs_driver,the WITHROBOT's
myahrs_driver,high performance AHRS(Attitude Heading Reference System)
myahrs_driver,USB/UART/I2C
myahrs_driver,a 3-axis 16-bit accelerometer
myahrs_driver,a 3-axis 13-bit magnetometer.
myahrs_driver,The driver
myahrs_driver,USB port.
muse_bldc_motor_drive,The muse_bldc_motor_drive package
asr_resources_for_vision,This package
asr_resources_for_vision,pieces
asr_resources_for_vision,the acquisition
asr_resources_for_vision,color
asr_resources_for_vision,depth-image data streams
asr_resources_for_vision,"robot heads. Currently,"
asr_resources_for_vision,launch scripts
asr_resources_for_vision,simultaneous data acquisition
asr_resources_for_vision,complex setups
asr_resources_for_vision,vision sensors
asr_resources_for_vision,robot heads
asr_resources_for_vision,combination
asr_resources_for_vision,a color camera
asr_resources_for_vision,a stereo camera setup).
rviz,3D visualization tool
rviz,ROS.
prosilica_camera,A ROS driver node
prosilica_camera,AVT/Prosilica Gigabit Ethernet (GigE) cameras.
frontier_exploration,Implementation
hugin_panorama,Create panoramas
hugin_panorama,ROS
hugin_panorama,multiple video streams.
turtle_tf2,turtle_tf2
turtle_tf2,listener
turtle_tf2,the turtlesim.
turtle_tf2,The tutle_tf2_listener
turtle_tf,turtle_tf
turtle_tf,listener
turtle_tf,the turtlesim.
turtle_tf,The tutle_tf_listener
geometry_tutorials,Metapackage
geometry_tutorials,geometry tutorials ROS.
fzi_icl_core,The fzi_icl_core package
sophus_ros_conversions,Conversions
sophus_ros_conversions,ros
sophus_ros_conversions,sophus.
lost_comms_recovery,robot
lost_comms_recovery,the base station
lost_comms_recovery,navigate home.
image_overlay_scale_and_compass,Add
image_overlay_scale_and_compass,an indication
image_overlay_scale_and_compass,scale
image_overlay_scale_and_compass,compass
image_overlay_scale_and_compass,images
image_overlay_scale_and_compass,video streams.
sick_visionary_t_driver,Open source driver
sick_visionary_t_driver,the SICK Visionary-T 3D TOF camera.
sick_visionary_t,Open source driver
sick_visionary_t,the SICK Visionary-T 3D TOF camera.
urdfdom_py,Python implementation
urdfdom_py,the URDF parser.
uwsim,UWSim
uwsim,marine robotics research
uwsim,development. UWSim
uwsim,"Controllable underwater vehicles, surface vessels"
uwsim,"robotic manipulators,"
uwsim,the scene
uwsim,ROS
underwater_vehicle_dynamics,An underwater dynamics module
underwater_sensor_msgs,Common messages
underwater_sensor_msgs,underwater robotics
asr_robot,Packages
asr_robot,robot. Includes
asr_robot,drives
asr_robot,robot.
tiny_slam,TinySLAM ROS implementation
vigir_footstep_planning_widgets,The vigir_footstep_planning_widgets package
vigir_footstep_planning_rviz_plugin,The vigir_footstep_planning_rviz_plugin package
vigir_footstep_planning_plugins,The vigir_footstep_planning_plugins package
vigir_footstep_planning_lib,The vigir_footstep_planning_lib package
wiimote,The wiimote package
wiimote,a Nintendo Wiimote
wiimote,"related peripherals,"
wiimote,The package
wiimote,"the Wiimote device,"
wiimote,gyro
wiimote,"LEDs,"
wiimote,"the IR camera,"
wiimote,"rumble (vibrator), buttons, joystick,"
wiimote,battery
wiimote,vibration
wiimote,feedback
wiimote,the human Wiimote operator. LEDs
wiimote,vibration
wiimote,"off,"
spacenav_node,ROS interface
spacenav_node,the 3Dconnexion SpaceNavigator 6DOF joystick.
ps3joy,Playstation 3 SIXAXIS
ps3joy,DUAL SHOCK 3 joystick driver. Driver
ps3joy,the Sony PlayStation 3 SIXAXIS
ps3joy,DUAL SHOCK 3 joysticks.
ps3joy,"current state,"
ps3joy,this driver
ps3joy,the use
ps3joy,other Bluetooth HID
ps3joy,a connection
ps3joy,"the HID ports,"
ps3joy,the Linux
ps3joy,uinput device
ps3joy,a normal joystick.
joystick_drivers,This metapackage
joystick_drivers,packages
joystick_drivers,human input devices
joystick_drivers,ROS.
joy,ROS driver
joy,a generic Linux joystick.
joy,The joy package
joy,the joystick's buttons
joy,axes.
cirkit_unit03_simulator,This package
cirkit_unit03_simulator,cirkit_unit03_simulator.
cirkit_unit03_robot,This package
cirkit_unit03_robot,cirkit_unit03_robot.
cirkit_unit03_navigation,Metapackage
cirkit_unit03_navigation,Navigation
cirkit_unit03_navigation,CIR-KIT-Unit03.
cirkit_unit03_move_base,The move_base package
cirkit_unit03_move_base,CIR-KIT-Unit03.
cirkit_unit03_maps,The map package
cirkit_unit03_maps,CIR-KIT-Unit03.
cirkit_unit03_gmapping,The gmapping packege
cirkit_unit03_gazebo,The cirkit_unit03_gazebo package
cirkit_unit03_driver,The cirkit_unit03_driver package
cirkit_unit03_description,The cirkit_unit03_description package
cirkit_unit03_control,The cirkit_unit03_control package
cirkit_unit03_common,This package
cirkit_unit03_common,cirkit_unit03_common.
cirkit_unit03_bringup,The cirkit_unit03_bringup package
cirkit_unit03_base,The cirkit_unit03_base package
cirkit_unit03_amcl,The amcl package
cirkit_unit03_amcl,CIR-KIT-Unit03
look_at_pose,Rotate camera
asr_sick_lms_400,This package
asr_sick_lms_400,access
asr_sick_lms_400,the sick lms400
asr_sick_lms_400,range-finder.
asr_sick_lms_400,the sensor
asr_sick_lms_400,rosmessages.
asr_rviz_pose_manager,This package
asr_rviz_pose_manager,Rviz
asr_mild_base_launch_files,This package
asr_mild_base_launch_files,different documents
asr_mild_base_driving,This package
asr_mild_base_driving,differential drive commands
asr_mild_base_driving,the mild_base_driving bus
asr_kinematic_chain_optimizer,This package
asr_kinematic_chain_optimizer,approximation
asr_kinematic_chain_optimizer,a kinematic chain's parameters
asr_kinematic_chain_optimizer,"calculation,"
asr_kinematic_chain_optimizer,a layout
asr_kinematic_chain_optimizer,the kinematic chain
asr_kinematic_chain_optimizer,a set
asr_kinematic_chain_optimizer,transformations
asr_kinematic_chain_optimizer,two frames
asr_kinematic_chain_optimizer,the chain
asr_kinematic_chain_optimizer,calibration.
asr_kinematic_chain_dome,This package
asr_kinematic_chain_dome,the PbD dome's kinematic chain
asr_kinematic_chain_dome,a robot_state_publisher.
asr_kinematic_chain_dome,Available launchfiles
asr_kinematic_chain_dome,"real PTU, dome"
asr_kinematic_chain_dome,"simulated PTU, dome"
asr_kinematic_chain_dome,real PTU
asr_kinematic_chain_dome,Flock
asr_kinematic_chain_dome,Birds
asr_kinematic_chain_dome,additional transformation_publisher
asr_kinematic_chain_dome,the kinect cameras
asr_ivt_bridge,This package
asr_ivt_bridge,ROS messages
asr_ivt_bridge,IVT images
asr_flock_of_birds,The asr_flock_of_birds package
asr_flock_of_birds,Ascension Technology Corp magnet-tracking system "Flock
asr_flock_of_birds,Birds".
asr_flock_of_birds,the nessesary TF
asr_flock_of_birds,calibration tools
asr_flock_of_birds,the use
asr_flock_of_birds,it.
asr_cyberglove_visualization,This package
asr_cyberglove_visualization,the CyberGloves
asr_cyberglove_visualization,FlockOfBirds.
asr_cyberglove_visualization,a human hand
asr_cyberglove_visualization,the glove movements
asr_cyberglove_visualization,RViz.
asr_cyberglove_lib,This package
asr_cyberglove_lib,the CyberGloves
asr_cyberglove_lib,ROS topics
stereo_slam,Stereo Slam
ecl_utilities,Includes
ecl_utilities,various supporting tools
ecl_utilities,utilities
ecl_utilities,c++ programming.
ecl_type_traits,Extends
ecl_type_traits,implements
ecl_time,the system api
ecl_time,use.
ecl_time,This package
ecl_time,posix rt
ecl_time,complete.
ecl_time,macosx
ecl_time,posix timers
ecl_time,win
ecl_time,none.
ecl_threads,This package
ecl_threads,a variety
ecl_threads,threaded programming
ecl_threads,"different platforms,"
ecl_threads,the architecture
ecl_threads,a cross-platform framework
mm_eigen_msgs,Message definitions
mm_eigen_msgs,serialisations
mm_eigen_msgs,Eigen messages.
mm_core_msgs,Message definitions
mm_core_msgs,serialisations
mm_core_msgs,core messages.
message_multiplexing,Lightweight communication patterns
message_multiplexing,top
message_multiplexing,nanomsg
message_multiplexing,use
message_multiplexing,embedded scenarios
message_multiplexing,a single socket connection
cpf_segmentation_ros,The segmentation_ros package
rocon_apps,Core rocon apps
rocon_apps,use
rocon_apps,the appmanager
rocon_apps,rocon concert.
rocon_app_utilities,The rocon_app_utilities package
rocon_app_platform,Robot application platform
rocon_app_platform,ros robots
rocon_app_platform,a default implementation
rocon_app_platform,python.
rocon_app_manager,The public interface
rocon_app_manager,retaskable interface
rocon_app_manager,a robot.
rocon,robotics
rocon,concert(a.k.a rocon)
mavlink,MAVLink message
mavlink,This package
mavlink,C++11 library
mavlink,2.0 versions
mavlink,protocol.
mavlink,pymavlink use
mavlink,separate install
mavlink,rosdep (python-pymavlink).
warthog_viz,Visualization launchers
warthog_viz,helpers
warthog_viz,Warthog.
warthog_desktop,Packages
warthog_desktop,Warthog
warthog_desktop,a ROS desktop.
husky_robot,Metapackage
husky_robot,Clearpath Husky robot software
husky_bringup,Clearpath Husky installation
husky_bringup,integration package
husky_base,Clearpath Husky robot driver
opencv_candidate,Experimental OpenCV functions
pepperl_fuchs_r2000,The Pepperl+Fuchs R2000 laser range finder driver package
dummy_slam_broadcaster,The dummy_slam_broadcaster package
waypoint_touring,Tours
waypoint_touring,the waypoints
waypoint_meta,Waypoint Meta package
waypoint_generator,Generates
wts_driver,The wts_driver package
object_recognition_ros,store models
summit_x_sim_bringup,Launch files
summit_x_sim_bringup,Summit-X simulation.
summit_x_sim,The summit_x_sim metapackage
summit_x_robot_control,"all kinematic configurations, publishes"
summit_x_robot_control,"configured,"
summit_x_robot_control,input joystick commands
summit_x_robot_control,generates
summit_x_robot_control,outputs references
summit_x_robot_control,the gazebo controllers
summit_x_robot_control,summit_xl_control.
summit_x_gazebo,Launch files
summit_x_gazebo,world files
summit_x_gazebo,gazebo
summit_x_control,This package
summit_x_control,simulation
summit_x_control,Gazebo.
imu_compass,Node
imu_compass,gyroscopes)
imu_compass,Compass data (magnetometers)
imu_compass,reading
imu_compass,a Vehicles Heading
ecto_ros,A set
ecto_ros,generic cells
ecto_ros,ROS
ecto_pcl,Ecto bindings
ecto_pcl,common PCL functionality.
summit_x_description,The summit_x_description package
summit_x_common,The summit_x_common package
phoxi_camera,The phoxi_camera package
agvs_sim_bringup,The agvs_sim_bringup package.
agvs_sim,agvs Gazebo simulation packages
agvs_robot_control,The agvs_robot_control package. Robot controller
