Last_commit_date,package_description,package_name,
6/27/2016,Storage manager and server for WCF semantic maps.,world_canvas_server,
6/27/2016,Python client library to access semantic maps within the world canvas framework.,world_canvas_client_py,
6/27/2016,Examples showing how to use C++ and Python client libraries to access semantic    maps within the world canvas framework.,world_canvas_client_examples,
6/27/2016,C++ client library to access semantic maps within the world canvas framework.,world_canvas_client_cpp,
6/26/2016,World canvas framework messages package,world_canvas_msgs,
6/24/2016,hector_worldmodel_msgs is a message package to comes with the hector_worldmodel stack.     The messages can be used to send percepts from images (hector_worldmodel_msgs/ImagePercept) or other sources     (hector_worldmodel_msgs/PosePercept) to the hector_object_tracker node. The tracker publishes model updates as     hector_worldmodel_msgs/Object messages and latches the whole model state as a hector_worldmodel_msgs/ObjectModel message.,hector_worldmodel_msgs,
6/24/2016,hector_worldmodel_geotiff_plugins contains a plugin to visualize worldmodel objects (e.g. victims in a     Search and Rescue scenario) in a geotiff map generated by,hector_worldmodel_geotiff_plugins,
6/24/2016,The hector_worldmodel stack helps to collect and fuse information about objects in the world.    It is used by Team Hector Darmstadt to localize victims and QR codes in the Robocup Rescue    scenario. See,hector_worldmodel,
6/24/2016,"hector_object_tracker is the core package of hector_worldmodel. It listens to percept message from     detectors (e.g. heat signatures of persons or recognitions of other objects of interest in the     scene) and fuses all information to a single worldmodel state. Objects will be tracked over time     and their states can be influenced by a couple of services.     The percept to object association problem is solved either automatically based on the Mahalanobis     distance, or a unique object_id can be given in the percept message.     If a hector_nav_msgs/GetDistanceToObstacle service is available, the object_tracker can optionally     deduce the depth of objects in the scene by projection to the nearest obstacle (wall).",hector_object_tracker,
6/19/2016,C++ implementation of Lie Groups using Eigen.,sophus,
6/17/2016,Some experiments testing roscpp unreliable transports.,rocon_unreliable_experiments,
6/17/2016,Rocon test framework (i.e. multi-launch rostest framework).,rocon_test,
6/17/2016,"This doesn't do everything you need for multimaster, however it does    provide the building blocks common to most or all multimaster systems.    In particular, it provides the gateway model, which is an upgrade on    old foreign_relay and master_sync concepts.",rocon_multimaster,
6/17/2016,Client api for discovery and connection to rocon hubs. It also has    a few convenience api for manipulating data on the hub.,rocon_hub_client,
6/17/2016,A hub acts as a shared key-value store for multiple ros     systems (primarily used by gateways).,rocon_hub,
6/17/2016,Utilities for gateway users (avoids large dependency requirements).,rocon_gateway_utils,
6/17/2016,Testing programs for gateways.,rocon_gateway_tests,
6/17/2016,A hub acts as a shared key-value store for multiple ros     systems (primarily used by gateways).,rocon_gateway,
6/15/2016,Provides a portable set of time functions that are especially useful for      porting other code or being wrapped by higher level c++ classes.,ecl_time_lite,
6/15/2016,This avoids use of dynamic storage (malloc/new) and thread safety (mutexes) to     provide a very simple sigslots implementation that can be used for *very*     embedded development.,ecl_sigslots_lite,
6/15/2016,Libraries and utilities for embedded and low-level linux development.,ecl_lite,
6/15/2016,"Most implementations (windows, posix, ...) have slightly different api for      low level input-output functions. These are gathered here and re-represented      with a cross platform set of functions.",ecl_io,
6/15/2016,"This library provides lean and mean error mechanisms.     It includes c style error functions as well as a few     useful macros. For higher level mechanisms,     refer to ecl_exceptions.",ecl_errors,
6/15/2016,"These are a very simple version of some of the functions in ecl_converters      suitable for firmware development. That is, there is no use of new,      templates or exceptions.",ecl_converters_lite,
6/15/2016,Color codes for ansii consoles.,ecl_console,
6/15/2016,"These tools inspect and describe your system with macros, types      and functions.",ecl_config,
6/13/2016,,rtshell,
6/13/2016,,openrtm_aist_python,
6/11/2016,This package provides messages and serializations / conversion for the,octomap_msgs,
6/6/2016,Visualization launchers and helpers for Jackal.,jackal_viz,
6/6/2016,Packages for working with Jackal from a ROS desktop.,jackal_desktop,
5/30/2016,"Softkinetic cameras drivers, including filters.",softkinetic_camera,
5/30/2016,The softkinetic package,softkinetic,
5/30/2016,Camera pose calibration using the OpenCV asymmetric circles pattern.,camera_pose_calibration,
5/25/2016,Visualization launchers and helpers for Ridgeback.,ridgeback_viz,
5/25/2016,Packages for working with Ridgeback from a ROS desktop.,ridgeback_desktop,
5/15/2016,object_recognition_ros_visualization contains rviz plugins to visualize ork detection results,object_recognition_ros_visualization,
5/14/2016,ROS wrapper for the v4lctl tool,uavc_v4lctl,
5/10/2016,Module for working with rocon uri strings.,rocon_uri,
5/10/2016,"Utilities and tools developed for rocon, but usable beyond the boundaries    of rocon.",rocon_tools,
5/10/2016,Internal packaging of the 2.2.2 version of the python semantic version module.,rocon_semantic_version,
5/10/2016,"The pythonwifi package is available through pypi, but not through a     deb package. This is copy of the package suitable for use through the    ROS ecosystem.",rocon_python_wifi,
5/10/2016,Python system and ros utilities.,rocon_python_utils,
5/10/2016,Locally patched version of the python redis client (https://github.com/andymccurdy/redis-py).,rocon_python_redis,
5/10/2016,Service pair libraries for pub/sub non-blocking services.,rocon_python_comms,
5/10/2016,"Publish master information - name, description, icon.",rocon_master_info,
5/10/2016,A multi-roslaunch (for single and multi-master systems).,rocon_launch,
5/10/2016,Interaction management for human interactive agents in the concert.,rocon_interactions,
5/10/2016,Icons for rocon.,rocon_icons,
5/10/2016,Internal packaging of the 0.91 version of the simple python,rocon_ebnf,
5/10/2016,Command line python console utilities (mostly for colourisation).,rocon_console,
5/10/2016,Bubble icon library for rocon.,rocon_bubble_icons,
5/6/2016,Messages used by the rocon scheduler.,scheduler_msgs,
5/6/2016,Messages used by rocon tutorials.,rocon_tutorial_msgs,
5/6/2016,Standard messages used by other rocon specific package types.,rocon_std_msgs,
5/6/2016,Paired pubsubs generators for non-blocking services.,rocon_service_pair_msgs,
5/6/2016,Communication types (msgs/srvs/actions) for robotics in concert (aka multimaster).,rocon_msgs,
5/6/2016,Messages used by rocon interactions.,rocon_interaction_msgs,
5/6/2016,Messages used by rocon devices,rocon_device_msgs,
5/6/2016,Messages used by the platform app manager.,rocon_app_manager_msgs,
5/6/2016,The PaCMan Vision modular node,pacman_vision,
5/6/2016,Messages used by the gateway model.,gateway_msgs,
5/6/2016,Messages used by workflow engine,concert_workflow_engine_msgs,
5/6/2016,Messages used by official rocon services.,concert_service_msgs,
5/6/2016,Shared communication types for the concert framework.,concert_msgs,
4/30/2016,basic 3d reconstruction of an object from aligned Kinect data,object_recognition_reconstruction,
4/24/2016,Capture is a set of tools to capture objects in 3D and perform odometry,object_recognition_capture,
4/24/2016,"Common tools for image based pipelines. Includes stereo and mono camera drivers, rectification, image sinks, calibration, etc..",ecto_image_pipeline,
4/23/2016,ROS-ified version of gmapping SLAM. Forked from https://openslam.informatik.uni-freiburg.de/data/svn/gmapping/trunk/,openslam_gmapping,
4/22/2016,,rtsprofile,
4/22/2016,,rtctree,
4/18/2016,Convex Decomposition Tool for Robot Model,convex_decomposition,
4/12/2016,Mesh Conversion UtilityUsed to generate '.iv' files from '.stl' files.  This package has notbeen changed since 2001 and appears to be very stable.  We plan onkeeping this package in this revision for mesh conversions.  Thispackage is only available as a single source file for download.  Thereare no local modifications to this package.,ivcon,
4/5/2016,EusLisp software developed and used by JSK at The University of Tokyo,jskeus,
4/5/2016,EusLisp is an integrated programming system for the  research on intelligent robots based on Common Lisp and  Object-Oriented programming,euslisp,
3/28/2016,Mobile robot simulator http://rtv.github.com/Stage,stage,
3/24/2016,This package provides message types commonly used with Autonomous Underwater Vehicles,auv_msgs,
3/1/2016,A node to control nonlinear dynamic systems,lyap_control,
2/18/2016,A Simple Node to Publish the Robot's Position Relative to the Map using TFs,robot_pose_publisher,
2/1/2016,hector_thermal_self_filter provides a hector_worldmodel_msgs/VerifyPercept service server for the,hector_thermal_self_filter,
2/1/2016,hector_soft_obstacle_detection,hector_soft_obstacle_detection,
2/1/2016,hector_qrcode_detection searches for QR codes in images using the,hector_qrcode_detection,
2/1/2016,hector_motion_detection,hector_motion_detection,
2/1/2016,hector_heat_detection searches for image regions within a specific temperature range.     The heat_detection node publishes hector_worldmodel_msgs/ImagePercept messages and serves as     an source of input for the,hector_heat_detection,
1/23/2016,"Yujin's Open Control System messages, services and actions",yocs_msgs,
1/4/2016,This package provides ROS specific hooks for stage,stage_ros,
12/30/2015,Example programs for Baxter SDK usage.,baxter_examples,
12/26/2015,The md49_serialport package,md49_serialport,
12/26/2015,The md49_messages package,md49_messages,
12/26/2015,The md49_base_controller package,md49_base_controller,
12/11/2015,package to control the Innok Heros with several devices (e. g. joystick and keyboard),innok_heros_control,
12/10/2015,Stream cartesian commands,cartesian_msgs,
11/30/2015,(Python Distribution) A carefully curated collection of Root Certificates for validating the trustworthiness of SSL certificates while verifying the identity of TLS hosts. http://certifi.io,certifi,
10/30/2015,RoboSavvy's balancing platform messages and services definitions.,rsv_balance_msgs,
10/30/2015,RoboSavvy's balancing platform URDF description and meshes.,rsv_balance_description,
10/30/2015,Common packages for RoboSavvy's balancing platform,rsv_balance,
10/28/2015,RVIZ configurations and custom visualizations.,rsv_balance_viz,
10/28/2015,RQT interface for setting operation mode of the balance platform.,rsv_balance_rqt,
10/28/2015,Visualization and HMI packages for RoboSavvy's balancing platform,rsv_balance_desktop,
10/16/2015,Message defined in the BRICS project,brics_actuator,
10/9/2015,The nanomsg package,nanomsg,
9/17/2015,visualization_osg is a metapackage providing support for visualization of geometry using the OpenSceneGraph rendering engine.,visualization_osg,
